,,"1","0000-00-00 00:00:00",
"Harderwijk","portaal.harderwijk.nl","0","0000-00-00 00:00:00",
"Harderwijk","ruimtelijkeplannen.harderwijk.nl","0","0000-00-00 00:00:00",
"Harderwijk","secure.harderwijk.nl","0","0000-00-00 00:00:00",
"Harderwijk","simsite.harderwijk.nl","0","0000-00-00 00:00:00",
"Harderwijk","www.harderwijk.nl","0","0000-00-00 00:00:00",
"Hardinxveld-Giessendam","hardinxveld-giessendam.nl","0","0000-00-00 00:00:00",
"Hardinxveld-Giessendam","secure.hardinxveld-giessendam.nl","0","0000-00-00 00:00:00",
"Hardinxveld-Giessendam","www.hardinxveld-giessendam.nl","0","0000-00-00 00:00:00",
"Haren","afspraak.haren.nl","0","0000-00-00 00:00:00",
"Haren","archief.haren.nl","0","0000-00-00 00:00:00",
"Haren","extranet.haren.nl","0","0000-00-00 00:00:00",
"Haren","haren.nl","0","0000-00-00 00:00:00",
"Haren","intranet.haren.nl","0","0000-00-00 00:00:00",
"Haren","secure.haren.nl","0","0000-00-00 00:00:00",
"Haren","simsite.haren.nl","0","0000-00-00 00:00:00",
"Haren","telewerken.haren.nl","0","0000-00-00 00:00:00",
"Haren","thuiswerken.haren.nl","0","0000-00-00 00:00:00",
"Haren","toegang.haren.nl","0","0000-00-00 00:00:00",
"Haren","webmail.haren.nl","0","0000-00-00 00:00:00",
"Haren","www.haren.nl","0","0000-00-00 00:00:00",
"Harlingen","beveiligd.harlingen.nl","0","0000-00-00 00:00:00",
"Harlingen","harlingen.nl","0","0000-00-00 00:00:00",
"Harlingen","intranet.harlingen.nl","0","0000-00-00 00:00:00",
"Harlingen","roonline.harlingen.nl","0","0000-00-00 00:00:00",
"Harlingen","simsite.harlingen.nl","0","0000-00-00 00:00:00",
"Harlingen","verkiezingen.harlingen.nl","0","0000-00-00 00:00:00",
"Harlingen","www.harlingen.nl","0","0000-00-00 00:00:00",
"Hattem","ftp.hattem.nl","0","0000-00-00 00:00:00",
"Hattem","hattem.nl","0","0000-00-00 00:00:00",
"Hattem","loket.hattem.nl","0","0000-00-00 00:00:00",
"Hattem","mail.hattem.nl","0","0000-00-00 00:00:00",
"Hattem","sip.hattem.nl","0","0000-00-00 00:00:00",
"Hattem","www.hattem.nl","0","0000-00-00 00:00:00",
"Heemskerk","heemskerk.nl","0","0000-00-00 00:00:00",
"Heemskerk","www.heemskerk.nl","0","0000-00-00 00:00:00",
"Heemstede","begroting.heemstede.nl","0","0000-00-00 00:00:00",
"Heemstede","eloket.heemstede.nl","0","0000-00-00 00:00:00",
"Heemstede","ftp.heemstede.nl","0","0000-00-00 00:00:00",
"Heemstede","gis.heemstede.nl","0","0000-00-00 00:00:00",
"Heemstede","heemstede.nl","0","0000-00-00 00:00:00",
"Heemstede","intranet.heemstede.nl","0","0000-00-00 00:00:00",
"Heemstede","mail.heemstede.nl","0","0000-00-00 00:00:00",
"Heemstede","ris.heemstede.nl","0","0000-00-00 00:00:00",
"Heemstede","webmail.heemstede.nl","0","0000-00-00 00:00:00",
"Heemstede","www.heemstede.nl","0","0000-00-00 00:00:00",
"Heerde","heerde.nl","0","0000-00-00 00:00:00",
"Heerde","loket.heerde.nl","0","0000-00-00 00:00:00",
"Heerde","sip.heerde.nl","0","0000-00-00 00:00:00",
"Heerde","www.heerde.nl","0","0000-00-00 00:00:00",
"Heerenveen","archief.heerenveen.nl","0","0000-00-00 00:00:00",
"Heerenveen","gateway.heerenveen.nl","0","0000-00-00 00:00:00",
"Heerenveen","geo.heerenveen.nl","0","0000-00-00 00:00:00",
"Heerenveen","heerenveen.nl","0","0000-00-00 00:00:00",
"Heerenveen","m.heerenveen.nl","0","0000-00-00 00:00:00",
"Heerenveen","mail.heerenveen.nl","0","0000-00-00 00:00:00",
"Heerenveen","mail2.heerenveen.nl","0","0000-00-00 00:00:00",
"Heerenveen","plannen.heerenveen.nl","0","0000-00-00 00:00:00",
"Heerenveen","www.heerenveen.nl","0","0000-00-00 00:00:00",
"Heerhugowaard","desktop.heerhugowaard.nl","0","0000-00-00 00:00:00",
"Heerhugowaard","heerhugowaard.nl","0","0000-00-00 00:00:00",
"Heerhugowaard","loket.heerhugowaard.nl","0","0000-00-00 00:00:00",
"Heerhugowaard","mail2.heerhugowaard.nl","0","0000-00-00 00:00:00",
"Heerhugowaard","raad.heerhugowaard.nl","1","0000-00-00 00:00:00",
"Heerhugowaard","ruimtelijkeplannen.heerhugowaard.nl","0","0000-00-00 00:00:00",
"Heerhugowaard","webmail.heerhugowaard.nl","0","0000-00-00 00:00:00",
"Heerhugowaard","www.heerhugowaard.nl","0","0000-00-00 00:00:00",
"Heerlen","ftp.heerlen.nl","0","0000-00-00 00:00:00",
"Heerlen","heerlen.nl","0","0000-00-00 00:00:00",
"Heerlen","loket.heerlen.nl","0","0000-00-00 00:00:00",
"Heerlen","ris.heerlen.nl","0","0000-00-00 00:00:00",
"Heerlen","sip.heerlen.nl","1","0000-00-00 00:00:00",
"Heerlen","www.heerlen.nl","0","0000-00-00 00:00:00",
"Heeze-Leende","heeze-leende.nl","0","0000-00-00 00:00:00",
"Heeze-Leende","intranet.heeze-leende.nl","0","0000-00-00 00:00:00",
"Heeze-Leende","mail.heeze-leende.nl","0","0000-00-00 00:00:00",
"Heeze-Leende","portaal.heeze-leende.nl","0","0000-00-00 00:00:00",
"Heeze-Leende","webmail.heeze-leende.nl","0","0000-00-00 00:00:00",
"Heeze-Leende","www.heeze-leende.nl","0","0000-00-00 00:00:00",
"Heiloo","desktop.heiloo.nl","0","0000-00-00 00:00:00",
"Heiloo","diensten.heiloo.nl","0","0000-00-00 00:00:00",
"Heiloo","heiloo.nl","0","0000-00-00 00:00:00",
"Heiloo","intranet.heiloo.nl","0","0000-00-00 00:00:00",
"Heiloo","outlook.heiloo.nl","0","0000-00-00 00:00:00",
"Heiloo","raad.heiloo.nl","1","0000-00-00 00:00:00",
"Heiloo","secure.heiloo.nl","0","0000-00-00 00:00:00",
"Heiloo","simsite.heiloo.nl","0","0000-00-00 00:00:00",
"Heiloo","www.heiloo.nl","0","0000-00-00 00:00:00",
"Hellendoorn","dacceptatieloket.hellendoorn.nl","0","0000-00-00 00:00:00",
"Hellendoorn","dloket.hellendoorn.nl","0","0000-00-00 00:00:00",
"Hellendoorn","eloket.hellendoorn.nl","0","0000-00-00 00:00:00",
"Hellendoorn","hellendoorn.nl","0","0000-00-00 00:00:00",
"Hellendoorn","intranet.hellendoorn.nl","0","0000-00-00 00:00:00",
"Hellendoorn","m.hellendoorn.nl","0","0000-00-00 00:00:00",
"Hellendoorn","mail.hellendoorn.nl","0","0000-00-00 00:00:00",
"Hellendoorn","parkeren.hellendoorn.nl","0","0000-00-00 00:00:00",
"Hellendoorn","raad.hellendoorn.nl","0","0000-00-00 00:00:00",
"Hellendoorn","www.hellendoorn.nl","0","0000-00-00 00:00:00",
"Hellevoetsluis","hellevoetsluis.nl","1","0000-00-00 00:00:00",
"Hellevoetsluis","secure.hellevoetsluis.nl","0","0000-00-00 00:00:00",
"Hellevoetsluis","webmail.hellevoetsluis.nl","0","0000-00-00 00:00:00",
"Hellevoetsluis","www.hellevoetsluis.nl","0","0000-00-00 00:00:00",
"Helmond","dacceptatieloket.helmond.nl","0","0000-00-00 00:00:00",
"Helmond","dloket.helmond.nl","0","0000-00-00 00:00:00",
"Helmond","ftp.helmond.nl","0","0000-00-00 00:00:00",
"Helmond","geo.helmond.nl","0","0000-00-00 00:00:00",
"Helmond","helmond.nl","0","0000-00-00 00:00:00",
"Helmond","intranet.helmond.nl","0","0000-00-00 00:00:00",
"Helmond","loket.helmond.nl","0","0000-00-00 00:00:00",
"Helmond","m.helmond.nl","0","0000-00-00 00:00:00",
"Helmond","mail.helmond.nl","0","0000-00-00 00:00:00",
"Helmond","owa.helmond.nl","0","0000-00-00 00:00:00",
"Helmond","parkeren.helmond.nl","0","0000-00-00 00:00:00",
"Helmond","webmail.helmond.nl","0","0000-00-00 00:00:00",
"Helmond","www.helmond.nl","0","0000-00-00 00:00:00",
"Hendrik-Ido-Ambacht","h-i-ambacht.nl","1","0000-00-00 00:00:00",
"Hendrik-Ido-Ambacht","hendrik-ido-ambacht.nl","1","0000-00-00 00:00:00",
"Hendrik-Ido-Ambacht","ro.h-i-ambacht.nl","0","0000-00-00 00:00:00",
"Hendrik-Ido-Ambacht","webmail.h-i-ambacht.nl","0","0000-00-00 00:00:00",
"Hendrik-Ido-Ambacht","www.h-i-ambacht.nl","0","0000-00-00 00:00:00",
"Hendrik-Ido-Ambacht","www.hendrik-ido-ambacht.nl","0","0000-00-00 00:00:00",
"Hendrik-Ido-Ambacht","zaken.h-i-ambacht.nl","0","0000-00-00 00:00:00",
"Hengelo","archief.hengelo.nl","0","0000-00-00 00:00:00",
"Hengelo","bestanden.hengelo.nl","0","0000-00-00 00:00:00",
"Hengelo","eloket.hengelo.nl","0","0000-00-00 00:00:00",
"Hengelo","extranet.hengelo.nl","0","0000-00-00 00:00:00",
"Hengelo","formulieren.hengelo.nl","0","0000-00-00 00:00:00",
"Hengelo","hengelo.nl","0","0000-00-00 00:00:00",
"Hengelo","loket.hengelo.nl","0","0000-00-00 00:00:00",
"Hengelo","mail.hengelo.nl","1","0000-00-00 00:00:00",
"Hengelo","parkeren.hengelo.nl","0","0000-00-00 00:00:00",
"Hengelo","qwin.hengelo.nl","0","0000-00-00 00:00:00",
"Hengelo","ris.hengelo.nl","0","0000-00-00 00:00:00",
"Hengelo","ruimtelijkeplannen.hengelo.nl","0","0000-00-00 00:00:00",
"Hengelo","toegang.hengelo.nl","1","0000-00-00 00:00:00",
"Hengelo","www.hengelo.nl","0","0000-00-00 00:00:00",
"Het Bildt","digid.hetbildt.nl","0","0000-00-00 00:00:00",
"Het Bildt","hetbildt.nl","0","0000-00-00 00:00:00",
"Het Bildt","mail.hetbildt.nl","0","0000-00-00 00:00:00",
"Het Bildt","mail2.hetbildt.nl","0","0000-00-00 00:00:00",
"Het Bildt","plannen.hetbildt.nl","0","0000-00-00 00:00:00",
"Het Bildt","webmail.hetbildt.nl","0","0000-00-00 00:00:00",
"Het Bildt","www.hetbildt.nl","0","0000-00-00 00:00:00",
"Heumen","afspraak.heumen.nl","0","0000-00-00 00:00:00",
"Heumen","heumen.nl","0","0000-00-00 00:00:00",
"Heumen","intranet.heumen.nl","0","0000-00-00 00:00:00",
"Heumen","pki.heumen.nl","0","0000-00-00 00:00:00",
"Heumen","secure.heumen.nl","0","0000-00-00 00:00:00",
"Heumen","simsite.heumen.nl","0","0000-00-00 00:00:00",
"Heumen","webmail.heumen.nl","0","0000-00-00 00:00:00",
"Heumen","www.heumen.nl","0","0000-00-00 00:00:00",
"Heusden","afspraak.heusden.nl","0","0000-00-00 00:00:00",
"Heusden","heusden.nl","0","0000-00-00 00:00:00",
"Heusden","loket.heusden.nl","0","0000-00-00 00:00:00",
"Heusden","sip.heusden.nl","0","0000-00-00 00:00:00",
"Heusden","webmail.heusden.nl","0","0000-00-00 00:00:00",
"Heusden","www.heusden.nl","0","0000-00-00 00:00:00",
"Hillegom","hillegom.nl","0","0000-00-00 00:00:00",
"Hillegom","intranet.hillegom.nl","0","0000-00-00 00:00:00",
"Hillegom","m.hillegom.nl","0","0000-00-00 00:00:00",
"Hillegom","ruimtelijkeplannen.hillegom.nl","0","0000-00-00 00:00:00",
"Hillegom","thuiswerken.hillegom.nl","0","0000-00-00 00:00:00",
"Hillegom","webmail.hillegom.nl","0","0000-00-00 00:00:00",
"Hillegom","www.hillegom.nl","0","0000-00-00 00:00:00",
"Hilvarenbeek","hilvarenbeek.nl","0","0000-00-00 00:00:00",
"Hilvarenbeek","intranet.hilvarenbeek.nl","0","0000-00-00 00:00:00",
"Hilvarenbeek","secure.hilvarenbeek.nl","0","0000-00-00 00:00:00",
"Hilvarenbeek","simsite.hilvarenbeek.nl","0","0000-00-00 00:00:00",
"Hilvarenbeek","www.hilvarenbeek.nl","0","0000-00-00 00:00:00",
"Hilversum","hilversum.nl","0","0000-00-00 00:00:00",
"Hilversum","webmail.hilversum.nl","0","0000-00-00 00:00:00",
"Hilversum","www.hilversum.nl","0","0000-00-00 00:00:00",
"Hof van Twente","afspraken.hofvantwente.nl","0","0000-00-00 00:00:00",
"Hof van Twente","ftp.hofvantwente.nl","0","0000-00-00 00:00:00",
"Hof van Twente","gemeenteraad.hofvantwente.nl","0","0000-00-00 00:00:00",
"Hof van Twente","hofvantwente.nl","0","0000-00-00 00:00:00",
"Hof van Twente","intranet.hofvantwente.nl","0","0000-00-00 00:00:00",
"Hof van Twente","loket.hofvantwente.nl","0","0000-00-00 00:00:00",
"Hof van Twente","mail.hofvantwente.nl","0","0000-00-00 00:00:00",
"Hof van Twente","www.hofvantwente.nl","0","0000-00-00 00:00:00",
"Hollands Kroon","afspraken.hollandskroon.nl","0","0000-00-00 00:00:00",
"Hollands Kroon","annapaulowna.nl","0","0000-00-00 00:00:00",
"Hollands Kroon","cloud.hollandskroon.nl","0","0000-00-00 00:00:00",
"Hollands Kroon","ftp.annapaulowna.nl","0","0000-00-00 00:00:00",
"Hollands Kroon","hollandskroon.nl","0","0000-00-00 00:00:00",
"Hollands Kroon","lokalelasten.hollandskroon.nl","0","0000-00-00 00:00:00",
"Hollands Kroon","mail.annapaulowna.nl","0","0000-00-00 00:00:00",
"Hollands Kroon","secure.hollandskroon.nl","0","0000-00-00 00:00:00",
"Hollands Kroon","web.annapaulowna.nl","0","0000-00-00 00:00:00",
"Hollands Kroon","wijkteam.hollandskroon.nl","0","0000-00-00 00:00:00",
"Hollands Kroon","www.annapaulowna.nl","0","0000-00-00 00:00:00",
"Hoogeveen","beeldbank.hoogeveen.nl","0","0000-00-00 00:00:00",
"Hoogeveen","citrix.hoogeveen.nl","0","0000-00-00 00:00:00",
"Hoogeveen","ftp.hoogeveen.nl","0","0000-00-00 00:00:00",
"Hoogeveen","gemeente.hoogeveen.nl","0","0000-00-00 00:00:00",
"Hoogeveen","hoogeveen.nl","1","0000-00-00 00:00:00",
"Hoogeveen","outlook.hoogeveen.nl","0","0000-00-00 00:00:00",
"Hoogeveen","portaal.hoogeveen.nl","1","0000-00-00 00:00:00",
"Hoogeveen","www.hoogeveen.nl","0","0000-00-00 00:00:00",
"Hoogezand-Sappemeer","hoogezand-sappemeer.nl","1","0000-00-00 00:00:00",
"Hoogezand-Sappemeer","intranet.hoogezand-sappemeer.nl","0","0000-00-00 00:00:00",
"Hoogezand-Sappemeer","raad.hoogezand-sappemeer.nl","0","0000-00-00 00:00:00",
"Hoogezand-Sappemeer","secure.hoogezand-sappemeer.nl","0","0000-00-00 00:00:00",
"Hoogezand-Sappemeer","www.hoogezand-sappemeer.nl","0","0000-00-00 00:00:00",
"Hoorn","access.hoorn.nl","0","0000-00-00 00:00:00",
"Hoorn","formulieren.hoorn.nl","0","0000-00-00 00:00:00",
"Hoorn","hoorn.nl","0","0000-00-00 00:00:00",
"Hoorn","loket.hoorn.nl","0","0000-00-00 00:00:00",
"Hoorn","mail.hoorn.nl","0","0000-00-00 00:00:00",
"Hoorn","telewerken.hoorn.nl","0","0000-00-00 00:00:00",
"Hoorn","webmail.hoorn.nl","0","0000-00-00 00:00:00",
"Hoorn","www.hoorn.nl","0","0000-00-00 00:00:00",
"Horst aan de Maas","geo.horstaandemaas.nl","0","0000-00-00 00:00:00",
"Horst aan de Maas","horstaandemaas.nl","0","0000-00-00 00:00:00",
"Horst aan de Maas","mail.horstaandemaas.nl","0","0000-00-00 00:00:00",
"Horst aan de Maas","webmail.horstaandemaas.nl","0","0000-00-00 00:00:00",
"Horst aan de Maas","www.horstaandemaas.nl","0","0000-00-00 00:00:00",
"Houten","houten.nl","0","0000-00-00 00:00:00",
"Houten","www.houten.nl","0","0000-00-00 00:00:00",
"Huizen","extern.huizen.nl","0","0000-00-00 00:00:00",
"Huizen","geo.huizen.nl","0","0000-00-00 00:00:00",
"Huizen","huizen.nl","0","0000-00-00 00:00:00",
"Huizen","mail.huizen.nl","0","0000-00-00 00:00:00",
"Huizen","secure.huizen.nl","0","0000-00-00 00:00:00",
"Huizen","simsite.huizen.nl","0","0000-00-00 00:00:00",
"Huizen","webmail.huizen.nl","0","0000-00-00 00:00:00",
"Huizen","www.huizen.nl","0","0000-00-00 00:00:00",
"Hulst","afspraak.gemeentehulst.nl","0","0000-00-00 00:00:00",
"Hulst","extranet.gemeentehulst.nl","0","0000-00-00 00:00:00",
"Hulst","gemeentehulst.nl","1","0000-00-00 00:00:00",
"Hulst","intranet.gemeentehulst.nl","0","0000-00-00 00:00:00",
"Hulst","loket.gemeentehulst.nl","0","0000-00-00 00:00:00",
"Hulst","web.gemeentehulst.nl","0","0000-00-00 00:00:00",
"Hulst","webmail.gemeentehulst.nl","0","0000-00-00 00:00:00",
"Hulst","www.gemeentehulst.nl","0","0000-00-00 00:00:00",
"IJsselstein","afspraken.ijsselstein.nl","0","0000-00-00 00:00:00",
"IJsselstein","extranet.ijsselstein.nl","0","0000-00-00 00:00:00",
"IJsselstein","ftp.ijsselstein.nl","0","0000-00-00 00:00:00",
"IJsselstein","ijsselstein.nl","0","0000-00-00 00:00:00",
"IJsselstein","loket.ijsselstein.nl","0","0000-00-00 00:00:00",
"IJsselstein","mail.ijsselstein.nl","0","0000-00-00 00:00:00",
"IJsselstein","raad.ijsselstein.nl","0","0000-00-00 00:00:00",
"IJsselstein","secure.ijsselstein.nl","0","0000-00-00 00:00:00",
"IJsselstein","www.ijsselstein.nl","0","0000-00-00 00:00:00",
"Kaag en Braassem","kaagenbraassem.nl","0","0000-00-00 00:00:00",
"Kaag en Braassem","secure.kaagenbraassem.nl","0","0000-00-00 00:00:00",
"Kaag en Braassem","www.kaagenbraassem.nl","0","0000-00-00 00:00:00",
"Kampen","archief.kampen.nl","0","0000-00-00 00:00:00",
"Kampen","dacceptatieloket.kampen.nl","0","0000-00-00 00:00:00",
"Kampen","dloket.kampen.nl","0","0000-00-00 00:00:00",
"Kampen","gemeente.kampen.nl","0","0000-00-00 00:00:00",
"Kampen","intranet.kampen.nl","0","0000-00-00 00:00:00",
"Kampen","kampen.nl","0","0000-00-00 00:00:00",
"Kampen","mail.kampen.nl","0","0000-00-00 00:00:00",
"Kampen","www.kampen.nl","0","0000-00-00 00:00:00",
"Kapelle","extranet.kapelle.nl","0","0000-00-00 00:00:00",
"Kapelle","gemeente.kapelle.nl","0","0000-00-00 00:00:00",
"Kapelle","intranet.kapelle.nl","0","0000-00-00 00:00:00",
"Kapelle","kapelle.nl","0","0000-00-00 00:00:00",
"Kapelle","mail.kapelle.nl","0","0000-00-00 00:00:00",
"Kapelle","raad.kapelle.nl","0","0000-00-00 00:00:00",
"Kapelle","secure.kapelle.nl","0","0000-00-00 00:00:00",
"Kapelle","simsite.kapelle.nl","0","0000-00-00 00:00:00",
"Kapelle","telewerken.kapelle.nl","0","0000-00-00 00:00:00",
"Kapelle","verkiezingen.kapelle.nl","0","0000-00-00 00:00:00",
"Kapelle","www.kapelle.nl","0","0000-00-00 00:00:00",
"Katwijk","kaart.katwijk.nl","0","0000-00-00 00:00:00",
"Katwijk","katwijk.nl","0","0000-00-00 00:00:00",
"Katwijk","mail.katwijk.nl","0","0000-00-00 00:00:00",
"Katwijk","ruimtelijkeplannen.katwijk.nl","0","0000-00-00 00:00:00",
"Katwijk","webmail.katwijk.nl","0","0000-00-00 00:00:00",
"Katwijk","www.katwijk.nl","0","0000-00-00 00:00:00",
"Kerkrade","eloket.kerkrade.nl","0","0000-00-00 00:00:00",
"Kerkrade","formulieren.kerkrade.nl","0","0000-00-00 00:00:00",
"Kerkrade","intranet.kerkrade.nl","0","0000-00-00 00:00:00",
"Kerkrade","kerkrade.nl","0","0000-00-00 00:00:00",
"Kerkrade","loket.kerkrade.nl","0","0000-00-00 00:00:00",
"Kerkrade","raadsinformatie.kerkrade.nl","0","0000-00-00 00:00:00",
"Kerkrade","ro.kerkrade.nl","0","0000-00-00 00:00:00",
"Kerkrade","sip.kerkrade.nl","0","0000-00-00 00:00:00",
"Kerkrade","www.kerkrade.nl","0","0000-00-00 00:00:00",
"Koggenland","cars.koggenland.nl","0","0000-00-00 00:00:00",
"Koggenland","geo.koggenland.nl","0","0000-00-00 00:00:00",
"Koggenland","koggenland.nl","0","0000-00-00 00:00:00",
"Koggenland","mail.koggenland.nl","0","0000-00-00 00:00:00",
"Koggenland","raad.koggenland.nl","0","0000-00-00 00:00:00",
"Koggenland","secure.koggenland.nl","0","0000-00-00 00:00:00",
"Koggenland","simsite.koggenland.nl","0","0000-00-00 00:00:00",
"Koggenland","webmail.koggenland.nl","1","0000-00-00 00:00:00",
"Koggenland","www.koggenland.nl","0","0000-00-00 00:00:00",
"Kollumerland en Nieuwkruisland","kollumerland.nl","0","0000-00-00 00:00:00",
"Kollumerland en Nieuwkruisland","mail.kollumerland.nl","0","0000-00-00 00:00:00",
"Kollumerland en Nieuwkruisland","ruimtelijkeplannen.kollumerland.nl","0","0000-00-00 00:00:00",
"Kollumerland en Nieuwkruisland","www.kollumerland.nl","0","0000-00-00 00:00:00",
"Kollumerland en Nieuwkruisland","www.kollumerland.woz-portaal.nl","0","0000-00-00 00:00:00",
"Korendijk","gemeentewinkel.korendijk.nl","0","0000-00-00 00:00:00",
"Korendijk","korendijk.nl","0","0000-00-00 00:00:00",
"Korendijk","www.korendijk.nl","0","0000-00-00 00:00:00",
"Krimpen aan den IJssel","afspraak.krimpenaandenijssel.nl","0","0000-00-00 00:00:00",
"Krimpen aan den IJssel","eforms.krimpenaandenijssel.nl","1","0000-00-00 00:00:00",
"Krimpen aan den IJssel","eloket.krimpenaandenijssel.nl","0","0000-00-00 00:00:00",
"Krimpen aan den IJssel","formulieren.krimpenaandenijssel.nl","0","0000-00-00 00:00:00",
"Krimpen aan den IJssel","krimpenaandenijssel.nl","0","0000-00-00 00:00:00",
"Krimpen aan den IJssel","mail.krimpenaandenijssel.nl","1","0000-00-00 00:00:00",
"Krimpen aan den IJssel","sip.krimpenaandenijssel.nl","0","0000-00-00 00:00:00",
"Krimpen aan den IJssel","www.krimpenaandenijssel.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","afspraak.krimpenerwaard.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","bergambacht.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","extranet.nederlek.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","ftp.bergambacht.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","ftp.gemeentevlist.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","ftp.nederlek.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","ftp.schoonhoven.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","gemeentevlist.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","intranet.bergambacht.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","intranet.gemeentevlist.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","intranet.krimpenerwaard.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","intranet.nederlek.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","intranet.schoonhoven.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","krimpenerwaard.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","mail.bergambacht.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","mail.gemeentevlist.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","mail.krimpenerwaard.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","mail.nederlek.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","mail.ouderkerk.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","mail.schoonhoven.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","nederlek.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","ouderkerk.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","pki.gemeentevlist.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","schoonhoven.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","secure.bergambacht.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","secure.gemeentevlist.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","secure.krimpenerwaard.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","secure.nederlek.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","secure.ouderkerk.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","secure.schoonhoven.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","simsite.bergambacht.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","simsite.gemeentevlist.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","simsite.krimpenerwaard.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","simsite.nederlek.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","simsite.ouderkerk.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","webmail.bergambacht.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","webmail.gemeentevlist.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","webmail.krimpenerwaard.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","webmail.nederlek.nl","0","0000-00-00 00:00:00",
"Krimpenerwaard","webmail.ouderkerk.nl","1","0000-00-00 00:00:00",
